batch,Account Name,Account Number,User ID,Amount,Status
2,Letizia,38c2179c-28d3-4001-bbfb-8da4291381b2,2,1406.75,inactive
2,Yolane,fb775583-d74e-4312-b1ae-2c35db0b01b4,4,226.4,active
2,Georgetta,cc1dd77f-5996-4946-8fc2-24ba8d3f81fc,4,1375.64,active
2,Sibella,eff6e0c7-dd2c-463d-89ca-becb2a989036,1,366.24,inactive
2,Adelle,a166f12a-0704-4c16-bc20-11bad73a1390,4,123.45,active
2,Emylee,171c026c-df2b-42c8-b31b-ed7c29821ef4,3,1050.38,inactive
2,Drucie,26484c0b-8f39-4ff0-adbf-3b6784dff9c3,3,1885.24,inactive
2,Donetta,8db16987-a0d1-48a6-aea5-010acd17fd87,4,261.84,inactive
2,Nessie,198e079b-a5d5-4ea2-8272-31f5337432f2,3,223.85,active
2,Gaylene,ef3f8af1-2976-4647-9657-c20b51f79aa8,4,1510.44,inactive
2,Ernesta,c17cd098-f004-4cfa-9ca0-4e2724455bb2,3,167.22,inactive
2,Teddie,628ec868-f947-4367-abd9-12a4ccba1651,1,1675.85,active
2,Gretal,9963bf6f-43d1-4aec-966b-509fdfed9e1c,4,275.17,active
2,Renae,aa4b9193-f767-4df4-8e5f-fdd08f0d242c,4,488.27,inactive
2,Noelle,ac65d158-6fe9-484b-9dea-0a71a3062cc5,5,23.7,inactive
2,Sindee,a697832e-614c-49f9-84b4-f9eb4f633934,3,1779.45,active
2,Ofilia,287b9049-b59f-4120-ad95-7f12576c224e,3,719.44,active
2,Ilse,98281479-a053-41c1-886c-2c1be04db72f,3,17.89,inactive
2,Alexine,7887b132-ca05-48a0-9541-55627186eabd,2,774.87,active
2,Consuela,9180456e-414f-4483-b7c8-0a0873a3bc41,1,1564.46,active
2,Alex,fbfb1c24-9fd1-45d0-b2cd-3254cd15797c,2,555.77,inactive
2,Kaja,89a36407-9ebb-4231-8bce-4d6e57448b47,5,1363.24,inactive
2,Edith,74340090-2d71-4cb3-9a0d-8e2897d9f44b,2,1726.8,inactive
2,Donetta,b3ce5571-d9af-4bc7-b9cf-6f725e2c6a16,2,237.15,inactive
2,Frieda,6f3de4c8-39ff-414d-9b9e-4db43425794d,1,1453.06,active
2,Quintina,60dddac0-a05b-404e-959f-43eacaef3aee,3,184.96,inactive
2,Ashlee,c255c006-115a-4c33-94e0-0b2a6c875471,5,1770.97,inactive
2,Anica,047a0d1a-f753-4978-9a0f-c90db6461631,4,1776.31,inactive
2,Talya,8a3160d2-54bf-48ed-b020-5c2270d69749,3,1660.84,inactive
2,Carolina,f9719b15-bf6e-484b-bdbb-43aa43c77b35,5,255.83,active
2,Romona,6a1bfb77-0b84-4394-8ec9-5cd9234315c9,5,145.9,inactive
2,Calla,65656536-2bbd-4b91-97b7-24276b9806ce,5,935.52,inactive
2,Gerianna,089f876b-8591-4477-b81e-f4759e781266,5,28.64,active
2,Tatiania,e8e89a33-8a61-4b3a-8367-6998327ed17f,1,591.81,inactive
2,Livvyy,4a91ce12-8491-41b1-ae0d-a8fa3a7c0b43,2,186.4,inactive
2,Lisette,1298d7eb-c4e8-473c-9cbf-73a801e4e103,4,1489.42,active
2,Carolina,3e5fd756-2e77-4416-8501-2a263a148701,5,1405.36,inactive
2,Amalie,8ec5f2c7-1e05-4db1-a019-e7a147e61513,2,1810.46,active
2,Heddie,fe64eeff-6d8e-4f12-b56a-9aa0012ac39c,1,1755.78,active
2,Ann-Marie,8ac44788-aa01-43de-84b2-8cd9f6d9ed2a,4,1724.01,inactive
2,Lucy,bc503d6e-bba9-4ec1-aa0e-4956929e6296,5,241.49,active
2,Mireielle,16109adc-a3de-4603-9867-819aa0c5aa95,3,747.28,inactive
2,Anica,43145a39-e320-4628-b56d-e35211036f8e,1,1691.49,active
2,Mignon,54fd80cd-77e0-48f1-9948-7ce652e05861,3,1072.4,inactive
2,Latisha,a9fbd73a-0738-4623-bdae-1745bf9593a7,2,1682.16,inactive
2,Adelle,0c7d1f24-7550-45b8-bb39-b34ca99b6b8e,5,1228.5,inactive
2,Darlleen,20072f28-790c-4d9c-af35-6c2ed3517d69,2,1378.1,inactive
2,Fanny,02078be4-ce30-4cee-84e7-4a219da7f7a8,4,1613.34,active
2,Peri,41dfb4bc-73ee-4d01-bc6c-1426279de825,4,1514.56,active
2,Henriette,5723c5e6-1232-448e-8bea-8cb41a16ee98,1,469.34,inactive
2,Olivette,df390339-0b27-4833-ba88-726fd87787d5,3,86.19,inactive
2,Adriana,369cb46f-a32b-44d1-aa7d-c90f2e41bfec,4,1989.27,active
2,Lexine,3e7a8381-6625-417b-bf4c-f798e9214d96,2,1352.39,inactive
2,Merrie,dec14c65-b336-415e-afd3-ae0ebc83b2d6,4,817.12,inactive
2,Mellicent,9c785ba2-197c-4c6b-bf58-010fdbae209e,1,690.34,inactive
2,Brietta,7c08f329-9d6a-48da-8f1f-7c8afb5145b5,1,137.22,active
2,Jenilee,274a417a-2ae1-43bb-8785-53edf3bbf762,2,1156.39,active
2,Lorenza,da8b22be-ca17-4a54-a9e7-9f9714425294,4,1981.01,active
2,Vanessa,bfaeddbd-4def-4435-8ce0-2b4015d3d29c,2,1672.17,inactive
2,Harmonia,0f9f78a8-9d72-466a-9434-3df9b9293a48,1,1785.72,inactive
2,Pamella,e4d80080-2e7f-4d46-b3bc-e6dfef20e318,4,1863.69,active
2,Esmeralda,37aba8c4-d06c-4aff-8458-033ae116d45f,2,469.47,inactive
2,Ariela,d5f8c36e-3bde-4c02-b6be-49bb6bf75c04,5,1293.94,active
2,Viviene,0d5f968f-aedd-481a-9455-9f410e401007,4,475.76,active
2,Eolanda,71efa0d6-4892-4f42-80b0-d1c15cd4b517,3,799.93,active
2,Lexine,211acbc5-2da5-4f71-a588-2ad80ab9e91c,5,1539.93,inactive
2,Randa,e7c161b7-4fdb-4ccf-a1f4-a9c8dbee7d8f,5,811.37,inactive
2,Angelique,e1efafb4-564e-43c0-b02a-20989af947a2,4,734.1,active
2,Gloria,87156471-4bed-46cb-b327-c17666a4708e,3,737.01,active
2,Linet,e4eae4b5-c5d7-48da-83e0-3a63a149b5c3,4,283.23,active
2,Laurene,38e65c7a-ae9d-46a9-8c33-60c72e1f27ed,3,1885.28,active
2,Letizia,e792fab7-156f-44eb-91aa-4c5c061eac4d,1,1505.11,active
2,Nariko,04a155b6-3aec-43d7-80f7-6001b72c6bd3,2,490.85,active
2,Mary,79a552b4-d9af-4c0a-919a-b5ee3b0b3b86,4,1211.23,active
2,Mamie,e457cc00-f7db-4021-b875-732d4e7c338e,3,658.65,active
2,Elsie,64e9c12f-c74d-4fc2-abea-201a7470eba4,5,820.4,active
2,Camile,49dba16d-b79c-45ee-b98b-455b1269d514,3,615.71,inactive
2,Fanchon,bc90a872-1ffb-4ade-854a-6c4d04f546fc,5,1950.29,inactive
2,Nelle,5fe9e0dc-a0e5-4829-8ea1-73c47f4f3942,2,1760.96,active
2,Krystle,4f1c6856-dcd4-4a0c-800f-34a552c24346,3,1604.59,inactive
2,Darlleen,4079b053-6d39-4fd1-8fa3-5000c2c73095,3,1547.23,inactive
2,Janeczka,8812c022-7f8a-48ac-8335-0246ebc54ccd,2,253.52,inactive
2,Selia,4b1d778c-ebda-4db4-84f8-6f058cbb6805,5,1014.1,inactive
2,Tilly,b8d22858-1702-488b-b5f7-1b05628386e0,2,48.21,active
2,Claresta,df3efb6a-c16f-4ab5-b829-e634dae97931,1,448.9,active
2,Leona,c16521a4-f1de-43ae-b169-722b8e9c7591,3,140.47,inactive
2,Orsola,87b0aba7-1959-49c4-91c0-b2444a742558,2,1206.93,inactive
2,Mureil,131319d8-b9af-4534-bc6a-0f1d635a0be5,1,1747.24,inactive
2,Fina,2359dd0f-0aae-4f5b-8463-96e63eebda4d,4,1283.12,inactive
2,Calla,bd19c817-1e76-48ba-9f07-16da8ccc7c69,5,1231.02,active
2,Julieta,f886dcfd-d457-409b-9945-d805d6ea2ba4,4,101.48,active
2,Luci,02753145-7eff-4af1-8bed-87cd84b98176,2,1129.95,inactive
2,Dede,ef437b07-3bac-4f88-84e1-9d2546de1e7d,1,1110.09,active
2,Madalyn,98d69422-0a13-404d-8800-09bf02db0f5e,1,1570.65,inactive
2,Corry,97388978-9504-448d-aa4b-174c477b8155,5,811.13,inactive
2,Harrietta,917f7c57-6ec0-4ad3-b2d4-dca7ba262629,3,1871.57,active
2,Alleen,5130bb4a-a404-46c1-b286-c18b4e0d3225,1,938.54,active
2,Janis,d458f21d-9bd6-4816-ab19-92e317eaad03,5,444.92,inactive
2,Nita,ffc5f30d-c4ef-4d50-ae37-13c4d2eaa7e8,4,1169,active
2,Xylina,b8954b82-d0ef-4372-ab22-31421e00745b,4,498.08,active
2,Blake,f50a315b-d378-4aef-80d4-7d1a3f891f58,1,1246.31,inactive
2,Gratia,2b8031be-aa3b-4221-949b-45d1905f15a2,1,1997.97,inactive
2,Yetty,698e13dd-4e3a-4b38-ae0f-df0509a54f05,2,1543.83,inactive
2,Jacenta,8078f8b0-f76d-4074-a9bd-a2db1d3cbc78,3,262.32,inactive
2,Calla,9fe8630f-dd0b-454a-aa59-8bc6b8714322,4,821.86,inactive
2,Elsie,44778893-91f3-40c9-92bc-4933ebaac9e1,5,892.96,inactive
2,Kristan,335875d5-478f-4be5-8d34-b0a47c918c4e,3,944.41,inactive
2,Gratia,e91a430d-ace6-45bb-83c5-7d32adf2529f,1,729.05,active
2,Rori,11aead82-3944-4e2b-8bee-475b9d6eacb3,2,1966.31,active
2,Sashenka,2a7eb85f-bb6c-40d8-a920-c654bc9bf60d,1,1580.78,active
2,Marleah,29d73ee7-1163-41f5-842b-cd5fe8fa7e0d,5,686.46,inactive
2,Betta,bdceba95-2e27-4071-9199-a52493523a1e,2,748.5,active
2,Raquela,cd8fd3b7-531c-4daf-9f63-1e2e7be7f247,2,1052.85,inactive
2,Nessie,5b892789-fc14-4984-ac92-874e0fbf5c88,4,422.44,inactive
2,Ardys,e8b8dfc1-80e5-47ca-8803-d4ca7b40032d,5,1682.47,active
2,Lizzie,fa02b72c-1b41-4fe0-a75d-b4df37a03d86,5,1250.72,active
2,Theodora,634f05be-42ed-4f31-b5f0-0fa509e80e8e,1,503.97,inactive
2,Theodora,afd7ba98-4285-4b54-ad99-0cb1a1b72781,3,320.95,active
2,Oona,93e28bf0-50ad-41d6-8d25-540cfd77cdcc,1,1909.12,inactive
2,Cacilie,94c69d81-0795-40a3-bca1-9a99a25dea36,5,680.78,inactive
2,Winny,391a019e-b6a6-4ae2-aad2-8fcf36dbba38,4,749.74,active
2,Kirstin,7cddec6c-4731-4c63-81f4-f86114a4c579,2,1198.75,active
2,Rani,785d08bd-b05f-4950-9403-d58a4911fe35,1,1044.1,inactive
2,Emylee,6e6acfd2-8f1d-4e9c-bc57-e442622cce1d,2,356.09,inactive
2,Glynnis,3db31143-fb5f-42c0-8c23-4b8daf14c1a7,1,646.57,inactive
2,Selma,57b17662-0497-412e-9d8b-8c84f6a02a30,4,1107.3,inactive
2,Edee,856893c0-e4c1-4370-85d0-15dac3f5ca30,2,1570.72,inactive
2,Ofilia,7080a791-f2a9-47fb-8dde-cd51daf975c6,4,594.56,active
2,Robbi,ca492ac2-3eec-442a-b849-0d5aa595270f,4,575.06,inactive
2,Tracey,5a178578-2820-41a4-a496-577dcf8e6642,3,372.94,active
2,Aubrie,e30a572f-c3f2-498f-af0d-242d60d5b69d,3,622.18,inactive
2,Leona,acf1acc2-fc83-41ca-a7e3-ffaec64af73b,3,1609.79,inactive
2,Blinni,2d216990-5ef9-4f32-9e8f-540e4eaa754b,5,962.02,active
2,Desirae,20a13956-fffb-4909-83d6-348dc2d1fa87,3,1034.84,active
2,Alie,0dd7b812-9e0a-432a-9321-5cfde2d61fdf,4,1217.85,active
2,Demetris,ffc98ac1-38f9-4038-8a26-6e0e70c53f07,2,20.64,active
2,Genovera,ce004a0c-f278-47b1-90e9-aa779d2153a3,3,489.84,inactive
2,Dolli,2a533295-d263-4843-a61f-bbd246bc48ad,5,513.26,active
2,Katleen,22b273b4-1c2d-40bc-84ac-088d6870e778,2,1660.08,inactive
2,Consuela,f419e386-2316-4ab0-b0d8-b17a9eecfa23,3,225.81,active
2,Merle,bddc46fb-0ba5-4e2a-ba73-8033efd69434,3,1526.8,active
2,Alameda,e3c7e1d4-ab0a-4fe4-a00a-a919eadba5d9,2,1004.66,inactive
2,Odessa,cdf567bf-b318-4637-a972-e60665bbb687,3,903.37,active
2,Caritta,e0cbd690-b077-4d90-a4ba-9e9dced8b26f,4,574.39,active
2,Lenna,a53056be-acda-4ca3-b64c-623c69166588,3,1866.51,inactive
2,Karina,cc56535a-1c80-4bdf-a8ce-862dc946afe3,4,957.58,active
2,Sandie,3d0ca394-2b57-4d78-bf38-4faa00767cdb,3,1222.09,active
2,Chickie,d964d1ca-fa16-4209-b844-acca8e0c29bc,4,248.75,active
2,Norine,1ea1def0-be59-442e-930d-92640a41a38f,2,1102.92,inactive
2,Rosanne,b84bbd70-9b9c-4b7b-a1cb-60891b82adde,5,1702.29,active
2,Claresta,25209e98-42ef-4aaa-aaab-ed7ecef6af03,3,630.42,inactive
2,Elena,d9fd9190-3a3f-4aa6-8733-b78f83fefb45,1,1137.43,inactive
2,Sharlene,105554bf-22ce-4436-923f-c712bf5ecd4c,4,1818.11,active
2,Oona,d7f60e09-cd30-401d-a308-ed0ff4fac0fa,2,239.6,active
2,Xylina,ffec70c9-0919-4475-a205-c8db3862d889,4,448.12,active
2,Madelle,9afd4cb7-dd29-4b7f-be14-df59c02f7a5e,1,762.26,active
2,Deloria,4b6c2206-8b6d-4906-9d95-f4e8bf5a7098,5,156.83,active
2,Mary,475dadff-7cfd-4879-8a7c-b6d9fadbb641,5,146.1,inactive
2,Bernie,fd33c22d-b145-4f47-b33d-b0245220a4de,1,740.49,active
2,Dulce,e0d1ce53-536e-42d1-8441-ecc610b41a1f,2,269.69,inactive
2,Barbara,1e6c4d3f-159e-49e7-b708-39c29a011e39,2,1476.83,active
2,Hollie,0cc44731-5a08-4d2c-8111-89f34278d181,5,1610.83,active
2,Siana,4faed441-3afd-49c8-80fd-6740c7885cf9,3,160.02,inactive
2,Ira,6034b4d9-9332-4f4b-a1b4-cd1b4d2df5a8,3,194.79,active
2,Cassondra,ecf0ba95-3792-4895-89ee-18d0bcff071b,5,289.78,active
2,Helsa,80c6ac86-1a49-4108-a47c-f1ee55e81a88,4,471.16,active
2,Hildegaard,b5956dc9-f5b0-4abd-afef-0e09fc40e1c2,5,1493.14,active
2,Wynne,6752e558-09d1-4863-a748-3a706d2cf7dd,4,1777.45,active
2,Gusty,3e6b5fe6-8fd3-4444-881b-e9f784710a88,2,482.41,active
2,Selma,554cb725-9971-4639-9f7c-36850959dc43,2,722.19,active
2,Starla,1bfe2bf0-1ecc-4e83-9109-237af4a5d5f3,3,220.25,active
2,Emmey,e8102a55-f1dd-40e6-97cb-731827e5e141,4,790.11,active
2,Shaine,dce2d926-52b3-4854-916d-c96d32e0ade3,1,1264.71,active
2,Layla,540a16d2-4218-400c-85e9-97bc0b06f7e3,5,1394.16,inactive
2,Iseabal,78a9e337-b409-4ec1-8cae-2e18fea5ea58,2,908.2,inactive
2,Cacilie,e272f8e0-70e5-402e-a928-c22ec8f41422,2,1613.07,active
2,Mireielle,9ce2dbbb-a3cd-4c90-afec-e651fc8e9c41,2,911.41,inactive
2,Christian,ed0dc0e6-6fa9-49ec-b0e5-fcdad591c9d8,5,1053.85,active
2,Frank,017ec809-c2eb-4808-b1b4-0dca25c280c2,2,536.04,inactive
2,Chloris,cb5f8858-874b-4c65-8846-c741ae68b10e,2,42.71,inactive
2,Bernardine,da4dc28b-95f8-4676-9d1d-d7afcb581319,4,436.12,active
2,Gertrud,40498ae5-c1b5-45a2-842a-9c73241c1d45,5,1184.69,active
2,Winny,217d1ebc-bb08-43a9-80e9-b42d43ff75eb,1,691.57,active
2,Dulcinea,95fc42e3-d523-4340-8d7e-ca80e2478aa6,4,189.45,active
2,Shauna,19e13404-e3bc-48e9-8e74-4d2c76ccdf06,2,154.21,inactive
2,Anestassia,43eb3496-dbee-442a-a1ce-ba78f93aaaa9,1,1962.09,inactive
2,Fayre,b57fc0e2-ecf0-4607-a34d-bf92535bb9b2,3,1996.78,active
2,Florencia,b603969c-b782-449b-8737-c34437e985d7,5,1097.96,inactive
2,Concettina,50ea6501-0768-4e88-b873-ff314fdb3737,2,400.33,inactive
2,Vita,e26773af-ae54-417a-a218-35f5f28a43bc,2,1901.09,inactive
2,Raf,a1bcc207-3643-4b1f-8b2e-21abef3f15ae,2,335.64,inactive
2,Sheelagh,eda4ed7b-c3e2-4807-95bf-76e31941d5d9,4,338.9,inactive
2,Edith,67785c22-4b5c-47bd-8e8f-7cff0b52cf19,4,657.68,active
2,Ofilia,158575cd-6354-4f67-bf10-da246301026d,1,100.16,inactive
2,Ruthe,bab06e11-ab1a-4e18-ac71-101fdaa5f2f8,1,1991.4,inactive
2,Gusty,dd7188c7-4cc3-47ff-993c-67128670d7fe,1,1257.25,inactive
2,Emelina,753ae61a-7d60-4363-aca5-32f08d44fc36,3,397.05,inactive
2,Juliane,3a74d6c5-bb87-4501-94cc-00fc76063e6a,5,719.18,active
2,Alie,6f87a0c7-342e-49c5-9115-5793dc0dd2e4,4,1444.58,inactive
2,Imojean,00a27922-8cbe-4112-983d-0e79c26bc86f,3,1842.18,inactive
2,Brana,d497015d-80ac-44b1-afcd-c7a0a875f61f,1,3.39,inactive
2,Letizia,d034356a-a3e0-4cfb-a8dd-8a1f4a88d3ca,5,580.58,inactive
2,Brietta,2707aa1d-dcbb-4d1c-a19d-6cf9a9e7f8af,1,1987.11,inactive
2,Roseline,18e90f5b-a186-4891-9458-f22c79640962,2,1723.09,active
2,Dorothy,1a3af06e-939f-4338-8eb8-153d91172aee,5,1738.81,inactive
2,Marita,916b2c3f-ed10-40b6-b747-0be3e6a9a116,4,1195.52,inactive
2,Fayre,91839ace-070a-4abb-aa79-a21f1b40f779,3,655.42,active
2,Lory,9b137e85-19dc-45d0-9e0f-86310bcc9d48,3,233.44,inactive
2,Dianemarie,6b93d15c-02d2-4bf2-9a53-75e865f47411,3,1695.78,inactive
2,Sheree,00ef4426-b254-4471-9b0f-c5be396315d7,4,721.76,active
2,Vivia,6efadaf0-dd04-4ba5-85c4-89131d622fa6,5,585.96,active
2,Oralee,c3764fbc-7aa3-48b8-b90a-67829ec62324,1,619.94,active
2,Basia,7df7db34-cba6-47be-96b3-122344cd1e9d,2,529.23,inactive
2,Ketti,7e888889-6021-45fe-875a-e9dad59da522,4,1834.37,active
2,Annice,69a92983-d083-4411-962f-22958cbd3bfe,1,960.49,inactive
2,Ardys,0929bc2a-eb69-408c-b366-44153bb902f6,3,1402.41,inactive
2,Elie,39bb7c2e-d2eb-493b-b736-ac69b8415d0b,3,1609.84,active
2,Winifred,afd72721-a60a-444c-bf27-86900912e081,1,430.45,inactive
2,Abbie,4507d473-79b4-49f5-afb4-e400ed9a42fb,3,1486.19,inactive
2,Cacilie,ba5cb511-5ba6-4a44-b82a-441da85786d0,4,280.38,inactive
2,Steffane,16821f85-2e56-4073-8951-f5c706c57b05,5,506.03,inactive
2,Leeanne,8dadb781-f54a-4be0-98cf-5d1c2df92fff,4,1332.98,inactive
2,Gisela,dbde33bb-c1b5-4c33-bcbc-3193b16cc0fc,1,449.42,active
2,Pearline,baa39034-8273-4784-8145-5f572ab48607,1,1483.98,active
2,Andeee,cf81644b-a4e6-4a7b-a3f5-3b4131e0e443,5,889.69,active
2,Robinia,46330a45-6450-4cfc-ad81-25a017edfa06,1,1020.1,inactive
2,Aimil,c76c26f2-de52-42e7-8938-ad13c6fb049e,1,27.11,active
2,Inga,42a20879-f04e-4bad-9460-45cfe4411edb,4,919.85,active
2,Leontine,87a6bba2-95bf-450c-8cc4-373dc6185884,1,1457.48,inactive
2,Bill,0ce80de0-3498-4767-b7c0-c0c93ed9af8e,5,1862.12,inactive
2,Gratia,5737f289-ad3f-4fce-ba02-abaff8f68af0,5,1607.91,inactive
2,Riannon,0f1ddf67-6977-487d-88e6-2cfc8bb4e283,2,822.03,active
2,Sissy,50e3e13e-7c4b-4b59-946f-5f529b82f698,5,1643.38,active
2,Tilly,d95cbf10-b764-4419-b112-12d99fddb3b1,4,1969.7,active
2,Peri,90dcec7b-8b7b-40cb-90a4-637a7086e445,2,1373.89,active
2,Madeleine,ad02cff9-f196-4685-921c-489c79a68c5d,5,1818.01,active
2,Gwenneth,935ebc40-c598-4768-a813-906678fe11e4,1,421,inactive
2,Alie,f2963423-c7ce-4bf1-96b2-3365b48675fe,2,1782.57,active
2,Sheree,cc33a463-5bf8-4816-9ddc-6c340fa0e667,3,281.37,active
2,Charmaine,e9073325-3549-4f4b-b837-5f2e8d2fc559,4,1361.41,active
2,Wanda,646e87bc-5485-451e-95cb-7bef84f5b685,4,1129.61,inactive
2,Joleen,b591b07f-974b-4feb-a32e-6a4147cb451e,5,217.69,inactive
2,Kimberley,839cc99e-4a31-4a5b-b412-dc314c56553c,5,1948.62,active
2,Ardeen,9d30a3b5-b249-4098-a43b-73155f421746,5,1011,active
2,Elyssa,14b7cc43-00b2-4ff3-9bfd-4356d13092ca,2,1178.05,inactive
2,Ileana,95c78183-9485-4a14-9004-836b83513e68,4,451.25,inactive
2,Hildegaard,5084d707-ae0d-4792-823f-ea79cba7bd9e,4,1852.44,active
2,Annabela,92fdb8f7-93fb-4e64-a7b5-c09b9111bc3e,2,1660.56,inactive
2,Gwenneth,5eb8d274-f859-4381-a065-dda25d9b13ca,4,1596.67,inactive
2,Ricky,974cab92-1c7e-47c5-954c-e1d3eab60e4f,4,414.03,inactive
2,Dominga,22421dc8-59a2-4a74-8e3d-731ce3536f84,2,239.26,active
2,Anestassia,310dc544-4739-4636-aed4-628f34db9bd1,2,80.67,active
2,Rebeca,8afd778d-cf50-422a-8185-d948a6f869aa,5,639.49,active
2,Shannah,18d75d78-0197-44e8-a09c-8e563f4acd34,5,1315.33,inactive
2,Nyssa,fd802889-061c-420f-8971-8d4c5378f5a7,1,1575.97,active
2,Dulce,a1ffb715-6b38-4880-9976-e7d4c87f62dd,2,491.15,active
2,Caryl,4f602cb0-949e-445a-9041-c1cd6927e028,2,163.36,inactive
2,Rebeca,de10182c-a970-47ee-8ac7-c53944c34cf2,2,1880.3,active
2,Kara-Lynn,ce77e7bc-2ecb-47a8-963a-a1f6114a5672,3,1875.02,active
2,Jacquetta,d36805d6-fdb0-4789-a9ad-5a444f487643,4,1472.02,inactive
2,Madalyn,3934616b-2644-49f8-9677-0ed0926157b8,5,834.01,active
2,Babita,9d698921-290a-407f-a366-4b30c4a18acd,3,1867.18,active
2,Selia,0f76ab5e-8cbd-4e45-a884-1f42e5ee757b,5,1832.06,inactive
2,Shaine,b676b963-b3e1-43c9-aae9-6e66cc49db30,2,1508.89,active
2,Dorthy,fac76239-6a93-4114-a36c-23125039f34b,4,3.37,inactive
2,Dominga,8545d440-3a70-407a-bb3c-d7fb393fb660,3,1183.58,inactive
2,Kathy,0b19393b-f8b8-443b-ac5b-22f059b92a2b,3,1694.75,active
2,Ethel,54b349a0-7c44-4af8-9198-1beb2f8ee642,5,405.79,inactive
2,Vonny,1c8b2c43-0b99-471b-9e25-9a2650922312,2,1492.89,inactive
2,Gusty,4ca312c2-fce9-4963-9265-c8e638e12e00,1,350.72,active
2,Judy,53d10fc0-d1b4-425b-8588-059a80f20450,3,18.39,inactive
2,Ruthe,6b2baba3-d9c2-4c47-a482-b4fb9f747105,1,1211.12,inactive
2,Lyssa,2783bc47-49b8-4614-8a25-4941533fe94f,3,290.16,inactive
2,Catharine,9eafccd0-af10-43cc-8a66-c11cdf573544,3,1959,active
2,Tybie,94e1676e-8ea2-49a3-8b94-f13ef3c5501a,5,188.72,inactive
2,Brooks,f9d10d9d-5e20-4eb6-ad59-4b1556f42bf3,5,1012.95,inactive
2,Blondelle,9692ecb6-05aa-4da7-a604-6ba02588b4cb,1,211.62,inactive
2,Lucy,50cb7da5-019e-45d2-9ef9-36f0a4acb841,3,742.07,inactive
2,Wanda,ba438610-f18f-455e-b2e1-9d1b9b45b12a,2,610.79,inactive
2,Dominga,41fad3e4-3015-4b61-8434-a63a0216cd76,2,14.61,inactive
2,Beatriz,f44f0455-d9c1-4937-8f92-cd473efd3e11,4,1084.95,inactive
2,Danny,e659013d-f56e-47f9-8469-4265db00dc10,5,1119.24,active
2,Nannie,8cc4f5db-e250-4ab6-bb00-1b8195b5282a,1,274.53,inactive
2,Merry,b8bbcda3-29f6-4c50-a988-cba25501ce3f,3,1474.37,inactive
2,Pamella,bb6b5021-c8f4-4036-962b-5f7eff1a6798,5,1310.95,active
2,Kellen,fdb7c551-20d8-417a-a33e-3ab1c51759be,2,1423.63,inactive
2,Fidelia,f77a0c74-0725-4959-99e7-545cbcb2cd42,4,234.97,inactive
2,Talya,fe979463-2b6c-488d-ad40-80e1f161c8b1,3,1531.12,inactive
2,Marita,f91613f9-29e1-4c54-b02a-4e6b78594698,4,351.07,inactive
2,Ellette,10cfd739-885a-40c7-828c-9fa92af0c5ed,3,1699.82,inactive
2,Caryl,b9e4d838-7f1c-422d-ace2-a3859a11e8cd,5,1075.36,active
2,Rochette,4b46ff72-065b-47e8-bd31-90df13c0f34e,2,389.15,inactive
2,Sandie,082f53f5-d1ed-45b8-a188-8cbc5f903ff3,2,83.07,active
2,Winny,9dc28077-c92b-4264-a1ef-74f16c5df073,5,1936.28,active
2,Edee,422448e4-ca46-45bc-a2e3-8763c0e11090,2,1094.37,active
2,Dennie,77b8eaee-2050-4611-a819-ac9d495e289d,2,1097.47,inactive
2,Reeba,75ec3908-02c1-4269-aa07-d6fc0688f803,3,659.49,active
2,Nariko,9443f001-659b-4c10-a0d4-1c3cef6c5c74,4,1574.57,active
2,Hayley,913043de-75f2-4045-8a25-9ce7f3aeff3c,5,213.53,active
2,Misha,46009e9d-ddd3-40bc-a7c6-9aad1e93c683,2,756.65,active
2,Donetta,39ee05a5-fd5a-46fe-b7f2-43f5b849a610,4,1887.55,inactive
2,Carmencita,77ac7b5a-bfcb-4f35-b4d8-efe57dc6243f,1,533.31,inactive
2,Valera,d4fcf938-87b9-411e-bb8c-c0fad9b83d0a,2,697.15,inactive
2,Kittie,21f0db3a-bd78-4e1f-8031-ccc8b01adad2,2,1176.96,active
2,Alleen,1c8857ba-210c-4d8e-bf27-c5e607013691,4,1621.37,active
2,Hayley,85601b2c-b308-4d25-b57f-bcb9c61e97cd,2,376.03,inactive
2,Esmeralda,e9d50734-b306-4b0b-b7d6-edb8e0f0a87d,5,1854.12,inactive
2,Jinny,2183daa2-e991-4d43-8740-cbd728198d2d,1,619.86,inactive
2,Madeleine,fd722ed3-eb86-4523-93d5-c4cb8aaa171f,4,1795.39,active
2,Eve,efc4987b-f41f-4733-824f-7b49de2751d7,4,838.62,inactive
2,Bertine,622f2f22-4a83-4cfa-b58d-6ec7de939d2a,3,1720.49,inactive
2,Carol-Jean,99c669de-d436-4914-9bd8-0f254300135f,3,212.01,active
2,Zsa Zsa,8ce82c8d-a1c8-4dd0-bb7b-7829fc5b75b3,4,1912.47,active
2,Marita,0280c859-532a-4248-bbfd-b6f8158c73a3,3,799.99,active
2,Daphne,6cca4252-6292-496d-a320-0c94b24f91ea,2,127.76,active
2,Alie,14635971-ec77-49bd-adc4-c2aa7980b378,3,183.32,active
2,Phylis,89145973-66c8-416c-99a1-146ea8625a25,3,1771.14,active
2,Rhea,313b8499-4959-4fda-8758-b93189ccfc1b,1,304.17,inactive
2,Gratia,d200231a-dbe4-40c8-9ead-403af7c48f9e,5,781.02,active
2,Maryellen,fecb527a-8e31-44f6-9dac-d737b6b01314,2,1825.16,active
